#Vin	Vref	Vout 	... (V)
6   	4.48	4.56
7   	5.46	5.53
8   	6.43	6.51
9   	7.02	7.46
10  	7.01	8.06
11  	6.98	8.02
12  	6.98	8.01
13  	6.98	8.02
14  	6.98	8.02
15  	6.98	8.02
16  	6.98	8.02
17  	6.98	8.02
18  	6.98	8.03
19  	6.99	8.03
20  	6.99	8.03
21  	7.00	8.04
22  	7.00	8.04
23  	7.00	8.06
24  	7.00	8.06
25  	7.00	8.05
26  	7.00	8.05
27  	7.01	8.05
28  	7.01	8.06
29  	7.01	8.06
30  	7.01	8.06
